Unnamed: 0,hid,bid,state,uid,pid,text,prev_text,next_text,context_text,speaker_position,prev_speaker_position,next_speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_bills,has_bill_action,has_presentation_cue,has_motion_cue,has_vote_cue,has_disposition_cue,aye_count,no_count,stage_label
375,52773,CA_201720180AB32,CA,6,114,"And again I would hope that as passionate as you are about every item that comes aboard the floor that you were able to work with, I think your thoughts are spot on. And I think that everything that we do should have, as it advances through each Committee, is able to be enhanced and be made better. So with that, I'm hoping that we give our colleague a change and we also have Reserve the right on the floor. And if it doesn't get to that point I think something has to happen, how it happens I think it's just how we get to the end.","And one of my issues is we have just reappointed Auditor for, I mean that's for the next four years. So we have some time before we have to make a decision about how we do it.","I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one.","PREV: And one of my issues is we have just reappointed Auditor for, I mean that's for the next four years. So we have some time before we have to make a decision about how we do it. CURR: And again I would hope that as passionate as you are about every item that comes aboard the floor that you were able to work with, I think your thoughts are spot on. And I think that everything that we do should have, as it advances through each Committee, is able to be enhanced and be made better. So with that, I'm hoping that we give our colleague a change and we also have Reserve the right on the floor. And if it doesn't get to that point I think something has to happen, how it happens I think it's just how we get to the end. NEXT: I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.LEGISLATOR,1,1,0.75,110,0,0,0,0,0,0,0,0,bill_focus_or_presentation
376,52773,CA_201720180AB32,CA,7,7492,"I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one.","And again I would hope that as passionate as you are about every item that comes aboard the floor that you were able to work with, I think your thoughts are spot on. And I think that everything that we do should have, as it advances through each Committee, is able to be enhanced and be made better. So with that, I'm hoping that we give our colleague a change and we also have Reserve the right on the floor. And if it doesn't get to that point I think something has to happen, how it happens I think it's just how we get to the end.","Yes, by all means I would. I look forward to that. And maybe we could have some oversight hearings probably within the next month or two. The more information we get the better as we move forward with it. So I'm on board with that, yes.","PREV: And again I would hope that as passionate as you are about every item that comes aboard the floor that you were able to work with, I think your thoughts are spot on. And I think that everything that we do should have, as it advances through each Committee, is able to be enhanced and be made better. So with that, I'm hoping that we give our colleague a change and we also have Reserve the right on the floor. And if it doesn't get to that point I think something has to happen, how it happens I think it's just how we get to the end. CURR: I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one. NEXT: Yes, by all means I would. I look forward to that. And maybe we could have some oversight hearings probably within the next month or two. The more information we get the better as we move forward with it. So I'm on board with that, yes.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,1,0.875,124,0,0,0,0,0,0,0,0,bill_focus_or_presentation
377,52773,CA_201720180AB32,CA,8,69,"Yes, by all means I would. I look forward to that. And maybe we could have some oversight hearings probably within the next month or two. The more information we get the better as we move forward with it. So I'm on board with that, yes.","I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one.",,"PREV: I like to say I agree with Mr. Frazier and the Chair's recommendation. I think that if we can come up, if this could be just your starting point and you could actually work with the Chair and the Chair of JLAC really figure our what would be a comprehensive solution so that we don't just take a band aid on it. I know there's time, but I would be happy to support it moving forward under the understanding that that is the process that's getting ready to happen here. Because I do think that both chairs probably have some very good reservations, strong reservations, but also good commentary that could be used to just make it a better one. CURR: Yes, by all means I would. I look forward to that. And maybe we could have some oversight hearings probably within the next month or two. The more information we get the better as we move forward with it. So I'm on board with that, yes. NEXT: ",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,unknown,1,0,1.0,47,0,0,0,0,0,0,0,0,bill_focus_or_presentation
378,52773,CA_201720180AB912,CA,0,34400,Please proceed.,,"Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote.","PREV:  CURR: Please proceed. NEXT: Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote.",SpeakerPositionEnum.LEGISLATOR,unknown,SpeakerPositionEnum.LEGISLATOR,1,1,0.0,2,0,0,0,0,0,0,0,0,bill_focus_or_presentation
379,52773,CA_201720180AB912,CA,1,86,"Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote.",Please proceed.,"Thank you, Mr. Obernolte, anybody speaking in support of this bill today?","PREV: Please proceed. CURR: Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote. NEXT: Thank you, Mr. Obernolte, anybody speaking in support of this bill today?",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,0,0.0625,239,1,0,1,0,0,0,1,0,motion
380,52773,CA_201720180AB912,CA,2,34400,"Thank you, Mr. Obernolte, anybody speaking in support of this bill today?","Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote.",Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support.,"PREV: Thank you, Madam Chair and members. Small businesses are literally the backbone of California's economy. Over half of the workforce in California is employed by small business. Over 99% of the businesses in California are small businesses and yet California small businesses often struggle to navigate the complex regulatory framework imposed by the State of California. Therefore, this bill, AB 912, would help those small businesses by allowing state agencies, not requiring, but allowing state agencies to mitigate and reduce fines and penalties against small businesses only under a very narrowly-tailored set of circumstances. The business would have to not have a history of noncompliance. In other words, be a first-time offender. The violation would have to not be willful. The small business would have to cooperate with the investigation. And the small business would have to have a plan for mitigating the violation. If those things are true, then agencies would have the discretion to lower fines. In a response to the opposition and in an attempt to eliminate the opposition, I've taken an amendment to make it clear that the fines could be reduced, but could not be entirely eliminated. I'm proud that the California Chamber of Commerce has labeled this bill a job creator. I think it would really help the competitiveness of our small businesses and I hope it's worthy of your support, I respectfully request an aye vote. CURR: Thank you, Mr. Obernolte, anybody speaking in support of this bill today? NEXT: Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.125,12,0,0,1,0,0,0,0,0,bill_focus_or_presentation
381,52773,CA_201720180AB912,CA,3,1096,Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support.,"Thank you, Mr. Obernolte, anybody speaking in support of this bill today?","Okay, anybody speak in opposition?","PREV: Thank you, Mr. Obernolte, anybody speaking in support of this bill today? CURR: Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support. NEXT: Okay, anybody speak in opposition?",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,0,0,0.1875,14,0,0,0,0,0,0,0,0,public_testimony
382,52773,CA_201720180AB912,CA,4,34400,"Okay, anybody speak in opposition?",Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support.,"Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed.","PREV: Nicole Wortleman on behalf of the San Bernardino County Board of Supervisors in support. CURR: Okay, anybody speak in opposition? NEXT: Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.25,5,0,0,0,0,0,0,0,0,bill_focus_or_presentation
383,52773,CA_201720180AB912,CA,5,112559,"Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed.","Okay, anybody speak in opposition?",Thank you very much. Mr. Lynch would you like to respond?,"PREV: Okay, anybody speak in opposition? CURR: Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed. NEXT: Thank you very much. Mr. Lynch would you like to respond?",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,0,0,0.3125,371,0,0,1,0,0,0,0,0,public_testimony
384,52773,CA_201720180AB912,CA,6,34400,Thank you very much. Mr. Lynch would you like to respond?,"Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed.","Yes please. So I completely agree that regulations ought to apply for all businesses in California and no one is trying to protect businesses that have a history of non-compliance, or are willfully non-complying, but there are many instances where businesses are unaware of minor technical violations, and I'll give you an example. In the last Committee hearing on this bill, we had some testimony from a couple of small business owners, and one woman owns a restaurant in Danville. It's in a hundred year old building, the state department came in did an inspection, determined, that she had a list of violations, they're all relatively minor. But, I'll give an example of, she didn't have a cover on one of her outlets. A little plastic cover, a 25 cent cap, and the total fine for that business was over $11,000. The fine for just that one violation was $1,500 and she was in tears as she testified and said look, I don't have $11,000 in reserves to spend on this, and this inspection drove me out of business and that was her testimony and I don't see how any state purpose is served by fining that business $1,500 for missing a 25 cent cap. So all that this bill does is gives the agencies the discretion to use some reasonableness when assessing these fines and again, if the business has a history of non-compliance, then they are not eligible. If they're not cooperating, then their not eligible. If the department thinks that the violation was willful and the business was aware of it, they're not eligible. There's a very narrowly set of circumstances, a tailored set of circumstances that we're talking about here.","PREV: Madam Chair and members, Micheal Young with California Labor Federation. We remain opposed to this bill, we feel that California has about 6.5 million employees that work for small businesses. That's half of California's private workforce and those workers depend on State regulators to enforce health safety and environmental protections and those state agencies have limited resources, they don't have the capacity to go out to say every single work place. They don't have the capacity to review every single thing, but what they depend on, and what our workers depend on, are responsible penalties to keep employers in line. It's kind of like the handicap situation we have now. Most people think it's unlikely you'll actually get a ticket for parking in a handicapped space, but the penalty is so severe that it dis-incentivizes people from doing it. The same thing goes for some of these labor violations. It's highly unlikely because of the lack of resources that these agencies have, that employers will actually see, actually be penalized for certain violations, but we depend on these penalties that have been vetted through this legislative process with stakeholders, with legislatures, with the community, with the public to ensure that those penalties are effective, but they also dis-incentivize employers from violating the law. What this bill essentially does is it creates a scenario where employers could effectively still be exempted from those violations. It says that you can reduce it, but reduce it to what, to 0, to $1? That's just simply too broad, especially for the large workforce we're talking about, meaning half of California's workforce. So again for those reasons we remain opposed and we understand that, and we can have a conversation about should there be mechanisms or policies or should this body dedicate resources to educating small business owners about the rules and regulations, but going the next step and saying that those small business employers shouldn't pay penalties or should pay reduced penalties is just a step too far. It leaves too many workers vulnerable, again, it disincentives those employers from following the law. So for those reasons we remain opposed. CURR: Thank you very much. Mr. Lynch would you like to respond? NEXT: Yes please. So I completely agree that regulations ought to apply for all businesses in California and no one is trying to protect businesses that have a history of non-compliance, or are willfully non-complying, but there are many instances where businesses are unaware of minor technical violations, and I'll give you an example. In the last Committee hearing on this bill, we had some testimony from a couple of small business owners, and one woman owns a restaurant in Danville. It's in a hundred year old building, the state department came in did an inspection, determined, that she had a list of violations, they're all relatively minor. But, I'll give an example of, she didn't have a cover on one of her outlets. A little plastic cover, a 25 cent cap, and the total fine for that business was over $11,000. The fine for just that one violation was $1,500 and she was in tears as she testified and said look, I don't have $11,000 in reserves to spend on this, and this inspection drove me out of business and that was her testimony and I don't see how any state purpose is served by fining that business $1,500 for missing a 25 cent cap. So all that this bill does is gives the agencies the discretion to use some reasonableness when assessing these fines and again, if the business has a history of non-compliance, then they are not eligible. If they're not cooperating, then their not eligible. If the department thinks that the violation was willful and the business was aware of it, they're not eligible. There's a very narrowly set of circumstances, a tailored set of circumstances that we're talking about here.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,1,0.375,11,0,0,0,0,0,0,0,0,bill_focus_or_presentation
385,52773,CA_201720180AB912,CA,7,86,"Yes please. So I completely agree that regulations ought to apply for all businesses in California and no one is trying to protect businesses that have a history of non-compliance, or are willfully non-complying, but there are many instances where businesses are unaware of minor technical violations, and I'll give you an example. In the last Committee hearing on this bill, we had some testimony from a couple of small business owners, and one woman owns a restaurant in Danville. It's in a hundred year old building, the state department came in did an inspection, determined, that she had a list of violations, they're all relatively minor. But, I'll give an example of, she didn't have a cover on one of her outlets. A little plastic cover, a 25 cent cap, and the total fine for that business was over $11,000. The fine for just that one violation was $1,500 and she was in tears as she testified and said look, I don't have $11,000 in reserves to spend on this, and this inspection drove me out of business and that was her testimony and I don't see how any state purpose is served by fining that business $1,500 for missing a 25 cent cap. So all that this bill does is gives the agencies the discretion to use some reasonableness when assessing these fines and again, if the business has a history of non-compliance, then they are not eligible. If they're not cooperating, then their not eligible. If the department thinks that the violation was willful and the business was aware of it, they're not eligible. There's a very narrowly set of circumstances, a tailored set of circumstances that we're talking about here.",Thank you very much. Mr. Lynch would you like to respond?,"Okay, anybody else speaking in opposition today? Questions, comments from the...Ms. Frazier?","PREV: Thank you very much. Mr. Lynch would you like to respond? CURR: Yes please. So I completely agree that regulations ought to apply for all businesses in California and no one is trying to protect businesses that have a history of non-compliance, or are willfully non-complying, but there are many instances where businesses are unaware of minor technical violations, and I'll give you an example. In the last Committee hearing on this bill, we had some testimony from a couple of small business owners, and one woman owns a restaurant in Danville. It's in a hundred year old building, the state department came in did an inspection, determined, that she had a list of violations, they're all relatively minor. But, I'll give an example of, she didn't have a cover on one of her outlets. A little plastic cover, a 25 cent cap, and the total fine for that business was over $11,000. The fine for just that one violation was $1,500 and she was in tears as she testified and said look, I don't have $11,000 in reserves to spend on this, and this inspection drove me out of business and that was her testimony and I don't see how any state purpose is served by fining that business $1,500 for missing a 25 cent cap. So all that this bill does is gives the agencies the discretion to use some reasonableness when assessing these fines and again, if the business has a history of non-compliance, then they are not eligible. If they're not cooperating, then their not eligible. If the department thinks that the violation was willful and the business was aware of it, they're not eligible. There's a very narrowly set of circumstances, a tailored set of circumstances that we're talking about here. NEXT: Okay, anybody else speaking in opposition today? Questions, comments from the...Ms. Frazier?",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,0,0.4375,302,0,0,1,0,0,0,0,1,bill_focus_or_presentation
